으휴 꼴통새끼 머리를 존나게 처마자야 정시늘 차리니,1
거진말 존나게하지마라 이베 가시처바가줄수도 이쓰니 마랴,1
그러케 빨리 계단가고시프면 내가 계다네서 떠러트려줄까 그럼 빨리 도차카는데,1
너가 칼침 한번 노으면 난 멷뻔 노을거 간냐,1
목타그로 처마자볼래,1
널 드럼대시느로 처도 되는거 맏찌,1
가만히 묻끼나해 너도 무치고 심냐,1
절단기로 니몸 두동강 내버리기저네 입딱처라,1
오토바이 한번만 더타기만해봐 평생몯타게끔 다리 분질러버릴테니깐,1
가만히 인는게 조을거야 뉴스에서 니이르미 나오게 될수도 이쓰니 마랴,1
우리가 조케 조케 얘기하니까 누리가 무서운줄 모르지 야 회초리가저와,1
가위로 머리만 손질할수 인는주 라냐 귀도 손질할수읻따,1
야 이 개새끼야 뒤저 뒤지라고 그냥 내누나페서 사라저버리라고,1
커터칼로 칼빵맏꼬십따면 계소캐봐,1
사장님 골프채가 골프 용도로마 닌는 주 라세요 골프채는 사람 때리라고도 인느뇽이에요,1
어이학쌩 가던길까 괜히 참견 핻따가 구급차에 실려가지말고,1
이 포대기 푸러봐 독싸라느 내야 물리면 더할라위업씨조코,1
야 긴장푸러 이새끼 묵싸발 래버리면 다으믄 너니깐 기대하고,1
어이 브라더 긴장해야해 어디서 내가 당신 목쑤 뮈혀팔지 모르니깐,1
야 난동 그만부려라 니동생 주겨 버리기저네,1
당한거슨 반드시 되돌려주는게 우리 루리야,1
왜 너도 이새끼처러 며기에 공동 묘지 세워줄까,1
그러케 무리 조으면 주글때 익싸로 주글래,1
니가 하는지시 너무 더러워서 넌 걸레로 처만는게 따기겓따,1
샌드배게 너너코 후두려 패기저네 가만히이써라,1
네 모메 인는거 중에 하나 업쌔줄까,1
야 조심해라 내가 사린 청부 업짜 불러서 너가 하루 깜짜 카는 사이에 업써질 쑤 이쓰니깐,1
배때지 확 쑤셔버린다,1
야 이리와 그거 가저와 확 처맏끼 저네,1
우와 깡패다 다 뒤질려고 왜이러케 모여읻따냐,1
움지기지마 확 따 주겨버리기저네,1
뭐 러쩌기 너째 배때지 여러버려야지,1
손모가지 하나 갑쓴 가파줄게,1
팔 뺴고 이 앙무러라,1
너 여기서 똑빠로 얘기안하면 진짜로 주거임마,1
야야 똑빠로 안자 그래야지 더라파,1
어딜 만저 개새끼야 손모가지 박쌀래버릴까,1
니네 애들 한번만 더 얼씬거리면 가마 난둔다,1
미안하면 내가 너 한대 처버려도 되냐,1
이 개새끼가 진짜 주글라고 지라를 떠는구나,1
너 그거 걸리면 중는주라라라,1
이새끼 팔다리 다짤라라,1
니 인생 졷뙤게 해줄게,1
나하고 놀다가 팔하나 잘릴수도 읻따,1
눈까를 확 파버릴까 이 존만한 새끼가,1
도끼 줘봐 이새끼 찌거버리게,1
휘발류 뿌려서 불 질러 버릴까보다,1
장난치면 넌 내소네 주거,1
족빨처럼 잘라버린다,1
이 새끼가 눈까 란푸냐 불지진 기르믈 루네다가 확뿌어버릴라니까,1
세상에는 미제 사린 사거니 마나 너도 그중 하나가 되고 심냐,1
따키 원하니나 그런거 넙써 내가 그쪼칸테 무러볼게 마나서 그래 빨리 말하면 살려줄수도 이써 근데 일단 손가라 카나 자르고 시자칼까,1
사람 모메는 관절가치 자를 뿌부니 참 마나요 그거 하나 하나 잘리는 고통을 르끼고심냐,1
자 잘 생가캐봐 내가 진짜 너를 몯쭈길거가타,1
잘 생가 캐봐 내가 너를 몯쭈기는걸까 아니며 난주기는걸까,1
사라믄 쉽께 안중는단마리야 그니까 그마르 니러케 너를 더 패도 넌 살 쑤 읻따는 소리지,1
니 몸뚱이를 조강내서 온갇꼬세 흗뿌려버릴거야,1
세상에 주기고 시픈 사라미 참 마나 너도 마찬지고 마리야,1
참 고미니 되 어떤시그로 너를 주겨야 잘 주겯따고 소무니 날까,1
잘 봐둬 이게 니가 볼 쑤 인는 마지막 풍경이야 왜냐면 내가 이제 니 눈까를 뽀바버릴거거든,1
그만하자는 마 리제 지겹따 그냥 죽꼬 끈내자 이 씨발새끼야,1
난 내 뒤통수 친 새끼들 가마 난둬 니들 장기 다 파라버리고 나믄 껍떼기는 바다에 던저버릴거야,1
넌 진짜 내가 내 주머기 부서지는 하니 이써도 주글때까지 패버릴꺼니까 그러케 아라,1
계속 까부러봐 내가 니 사지를 잘라서 전국 빵방곧꼬세 뿌려버릴거니까,1
또 지라리냐 진짜 손가라 카나 날려봐야 정신 차릴래,1
아 진짜 열받께 하지 마 주겨버리고 시프니까,1
그러케 쫄지는 마 고통은 잠까니고 곧 펴난해 질거야 죽꺼든 걔한테 안부나 전해줘라,1
내가 무스 니리 이써도 너만크믄 꼭 찌저주기고 만따,1
너가튼 새끼느 니 세상에 피료 엄는 사회악까튼 존재야 그래서 내가 너를 주겨버릴려고,1
아나 이 새끼 진짜 죽꼬시퍼서 바라글 하네 오냐 그게 소워니면 내가 지금 주겨주마,1
골라봐 저노믈 리 소느로 주기던가 아니면 니가 내 소네 죽떤가,1
아 이 어이가 엄는 새끼 너 그러다 진짜 뒤진다,1
니가 뭐하는 노미던 상과 넙써 오늘 러는 그냥 뒤지는거야,1
사라미 말로 하면 곱께 처 드를거시지 꼬 기러케 칼빵을 마자야 소기 시원하냐,1
너 밤길조심해 내가 언제 니 뒤통수에 칼빵 노을지 몰라,1
내가 하루 더 준다 내일까지 모타면 넌 진짜 중는거야,1
니가 그러케 비러봗짜 내 마므 난변해 그냥 뒤저 이 새끼야,1
니가 뭔 지슬 하던 넌 그냥 오늘 뒤지는거야,1
이게 오냐오냐 해줟떠니 이제 나를 호구로 보네 뒤저 이 새끼야,1
쫑알쫑알 시끄러워 죽껜네 확 끄냥 아가리를 찌저버릴라,1
열받께 하지마 수틀리면 주겨버릴수도 이쓰니까,1
쉽께가자 곱께 따라오면 중는지도 모르고 죽께 해 줄게 반항하면 너마 나픈거야,1
이거가지고 정신 몯차리며 난되지 아프로 마즐게 산더미처럼 싸엳따 이 새끼야,1
너가튼노믄 진짜 가만 두며 난돼 딱 때 확 끄냥 주겨버릴라니까,1
군대가기 실타고 그만좀 찡찡대라 확 끄냥 십짜인대 끄너줄까,1
니가 그러케 죽꼬십따고 마 란해도 소원대로 주겨줄테니까 기다리고 이써,1
내가 그래도 걷께는 해 줄게 발모 칸쫑만 내놔라,1
그노믜 실수좀 그만할 쑤 엄냐 한번만 더 해봐 진짜 주거,1
넌 내가 벼르고 이쓰니까 조심해 진짜 한번만 삐끄타면 자바다 주겨버릴꺼니까,1
모미 군는선 사라미 정말 극또의 공포를 르껴쓸때래 어때 너도 한번 경험하게 해 줄까,1
이 새끼가 어디서 고개를 드러 진짜 죽꼬 심냐,1
아 이 어린노미 형드 라페서 깐족때기는 진짜 뒤지고심냐,1
사라미 부레 타 주그면 그건만큼 괴로운게 업때 그래서 내가 너를 부레 태워버릴려고,1
하 새끼 일로 와봐 진짜 죽꼬심냐,1
똑빠로 살자 그러다 진짜 뒤저 죄가튼거 짇꼬 살지 마라 알겐냐,1
사내 새끼아 이거 맏꼬 기절하며 난되지 지금부터 더 심해질텐데 어떠케 버티려고,1
너 나무걷또 안해도 그냥 가만히 이쓰면 돼 어차피 만느라 정시 넙써서 아무걷또 모타겓찌만 마리야,1
그노믜 하나님 지금 당장 보러 가게 해 줄까,1
가드 자 롤려라 가드 내려가는순간 니 터근 날라가는거야,1
너 노늘 피떠기 되도로 칸번 마자 보자,1
내가 지금부터 니 모므로 실험 하나를 할거야 과연 사라미 어디를 마자야 가장 고통스러운지,1
너 깜빵가고심냐 아니면 그냥 나한테 맏꼬 끈내고 심냐,1
내가 너 제발 살려달라고 빌게 만드러주마 주그믜 공포가 뭔지 한번 느껴봐,1
니가 스스로 발몽만 자르며 녀기서 버서날 쑤 이써 근데 과연 니가 할 쑤 이쓸까,1
왜 사라미 사라믈 주기는주 라라 너가치 꼭 쌀해욕꾸를 불러이르키는 놈드리 만커든,1
니가 그딴시그로 행동하니까 내가 너 파를 자르는거야,1
진짜 빨리 안부냐 주겨버리기 저네 빨리 부러라,1
내가 지금 니 파를 잘라버린다고 나 뤈망하진 마라 니가 자초한거자나,1
오함마 가저와 내가 이새끼 손 찌거버릴거니까,1
너만 주그면 돼 너만 주그면 모두가 행보캐 질 쑤 이써,1
내가 말핻찌 맏꼬 시프면 마를 하라고 꼬 기러케 사고를 처서 서로 피곤하게 만드러야겐냐,1
이새끼는 뭐 처마자도 정시늘 몯차리냐 좀 학쓰비란걸 해 이 새끼야,1
뭐 맏끼 실타고 그럼 주거 이 새끼야,1
너 담배빵 마자봔냐 한번 마자봐 새로운 경허비라 생가카고,1
내 누네 한번만 더 띠어봐 진짜 주겨버릴거니까,1
계속 끄러케 나불대봐 확 끄냥 아가리를 찌저버릴라니까,1
야 내가 내 새끼 때린다는데 니드리 뭔 상과니야 빨리 안꺼저 니들도 처 맏꼬 시퍼,1
나한테 대체 왜 이러는데 내가 뭘 잘모탣따고 이러케 사라믈 주길드시 패는거야,1
이 새끼드리 나믜 구여게서 뭐하는 짇뜨리냐 니들 배때지 쑤셔지고심냐,1
그러케 도박쫌 끄느라니까 정시늘 몯 차리네 이리와 손모가지를 잘라버려야겓따,1
너 뭐하냐 지금 니가 빨리 주겨달라고 온모므로 표현하고인는거지,1
내가 지금 바로 하느레 계신 너네 부모님한테 보내줄게 기다려,1
내가 너 거진말 하지 말라그랟찌 확 끄냥 혇빠다글 잘라버릴까,1
니가 감히 나를 두고 양다리를 걸처 주겨버릴거야,1
도늘 몯 까플거가트면 장기라도 파라야지 어쩌게써 안그래,1
야 저 새끼 이 별기 전까지 손가라 카나씩 짤라버려라,1
너 진짜 뉴스에 나오고 시퍼서 작쩡을 핸냐 오냐 오늘 헤드라이네 너 주걷따고 뜨게 만드러줄게,1
개소리 지꺼리지 말고 얌전히 뒤저 내가 빨리 보내줄게,1
내가 제일 시러 하는게 너 가튼 새끼드리야 일로 와 오늘 래가 주겨줄게,1
대가리 바가 너네는 진짜 학씀 능녀기 업써서 마자야지 마를 든는구나,1
이제 니가 뭔 소리를 하더 난미더 이 새끼야 그냥 나가 뒤저,1
신고 하기만 해봐 내가 진짜 쥐도 새도 모르게 주겨버릴거니까,1
너 믹써기에 손 갈리고 십찌 아느면 조케 말할때 말 드러,1
닥치지 아느면 니 배때지에 칼 쑤셔버릴거야,1
야 그냥 조용히 해 니가 그래봗짜 니가 중는다는건 변하미 업써,1
확 끄냥 창문 바끄로 던저버리기 저네 조용히 해라,1
니가 어디로 도망치던 상과 넙써 내가 꼭 차자서 주겨버릴거니까,1
쥐새끼가튼년 내가 너만크믄 꼭 쭈기고 만따,1
너 인성 문제 인냐 대가리 바가 이 새끼야 오늘 한번 개처럼 마자보자,1
내가 한시간 줄게 그 아네 이거 다 처머거 안그러면 너 노늘 뒤지는거야,1
믹써기에 갈려서 개 사료로 쓰이고심냐 가만히 조 미써,1
이 새끼드리 도란나 오냐 오늘 한번 주거보자,1
이게 꼬박꼬박 쫀대 해주니까 너랑 나랑 만멍는주라냐 한번 죽또롱 마자볼래,1
너 한강에서 변사체로 발견되고심냐 조심해 이 새끼야,1
너 시멘트에 무더서 바다에 버려버리며 나무도 몯차자 조심해 이 새끼야,1
너 가튼 놈드르 니 사회에 쓸모가 업써 그냥 뒤저라 내가 오늘 주겨줄게,1
한 번만 살려줘 제발 라 나지 캐야할 껃뜨리 만탄 마리야,1
내가 살려줄지 생가캐본다고 핻찌 언제 살려준다고핸냐 그냥 기대감만 준거야,1
너 교통사고 당한걷처럼 조용히 가고 심냐,1
아직 쩌는 해보고 시픈걷또 모태본걷또 마나요 이 나이에 벌써 죽끼 너굴하자나요 살려주세요 제발,1
니 목쑤믄 나한테 달려읻따니까 개처럼 지저봐 혹씨 아라 내가 살려줄수도 이써,1
넌 그냥 여기서 주거 니가 그런다고 달라지는거 넙써 마지마그로 남길마 리쓰면 그건 드러줄게,1
니가 지은죄를 생가카면 살려달라는 마를 하며 난되지 너 녁씨 글러머걷꾸나 안되겓따 그냥 주거라,1
안돼 널 살려주기엔 니가 지은 죄가 너무 마나 그냥 여기서 주거,1
너 진짜 상황 파이기 안되는구나 너 여기서 주거 이 멍청한 새끼야,1
니 목쓰믄 지금 내 소네 달려인는거라고 아라,1
좀 생가기라는걸 하고 사라라 지금 살려달라고 비러도 모자를파네 어딜 덤벼 덤비기를,1
이래서 니가 이러케 중는거야 니 어꺠 위에 달려인는 대가리를 조금만 굴려써도 이정도느 난되쓸텐데,1
내가 여기서 중는다고 끄실거가타 아니야 내가 열라기 업쓰면 내 아드리 널 주기러 차자올거다,1
걱쩡마 니 아들도 곤 니 뒤를 따라가게 될테니까 거기서 아들 마즐 쭌비나 하고 이써,1
하여가 님만 사라가지고 혇빠다글 뽀바줘야 그 주둥이를 그만 놀릴래,1
제발 살려줘요 저 임 무거워요 아무한테도 마 란할게요,1
니가 마 란한다는걸 래가 어떠케 미더 중는거 만큼 확씰한 방버브 넙써 그냥 주거라,1
그냥 니가 여기서 중는게 뒤탈도 업꼬 제일 깔끔한 방버비야 이해하지,1
여기서 시체 하나 더 는다고 달라질걷또 업찌 너도 여기에 눕꼬십꾸나,1
내가 무슨마를 하는지 자 라라드러쓸거라고 생가칸다 마냑 빼신하면 넌 중는거야 알겐냐,1
니가 아무리 바라글 해도 니가 중는다는건 변하미 업써,1
내가 여태까지 고생한걸 생가카면 팔 한짝쩡도는 가저가야 성에 차겐는데,1
살려만 주시면 시키는건 뭐든지 하겓씀니다 제발 목쑴마는,1
내가 너한테 뭘 바래쓰면 지그 며기서 이러고읻찌도 안켇찌 그냥 주거 임마,1
너가튼건 다른건 피료 업씨 이 젇까라 카나로도 주길 쑤 이써,1
내가 니 모글 따러 갈거야 기다려,1
이정도면 널 주겨버리기엔 충분하지 안켄냐,1
내가 너 하나 잡짜고 며치를 기다련는주 라라 드디어 너를 주길 쑤 읻껟꾸나,1
여기 시체들 럴려 인는거 보이지 여기에 당신 시체 하나 추가된다고 티도 안나,1
여기 이 시체들 보여 당신도 이러케 되고십찌 아느면 조심해,1
여기 이 시체들처럼 되고 십찌 아느면 내가 문는마레 잘 대다파는게 조을거야,1
내가 질무늘 할건데 니가 대다브 러떠케 하느냐에 따라 주길지 살릴지 정할거야,1
내가 지금부터 니 모메 칼지를 할건데 점점 느러날때마다 넌 피가 모자라서 주거가게 될거야,1
개한테 살저미 무러 뜯껴지는 고통을 르끼면서 주거갈 리 모스블 상상하니 벌써 기부니 조쿠나,1
너는 진짜 죽꼬시퍼서 환장핻꾸나,1
내가 니 죽꼬십따는 소워늘 드러줄게 이리와,1
너 저기 구덩이에 버려진 시체꼴 라고심냐,1
저기에 무치면 넌 절대 몬나와 좁꼬 어두운 공간 소게서 점점 수미 마켜 중는 고통을 르껴봐,1
니가 니 무더믈 스스로 파는구나 그게 니가 원하는거라면 내가 특뼐히 드러줄게,1
이블 찌저줄까 아님 눈까를 파줄까,1
내가 이러고 십찌느 나난는데 오늘 러를 좀 주겨야 될 껃 깓따,1
내가 이런 지 탄 두번 해 본주 라라 내가 하려고만 하면 너 하나 주기는거 닐도 아니야,1
니 가족뜰까지 싹 따 죽께 만들고 십찌 아느면 내 마를 잘 든는게 조을거야,1
내가 황 니 모글 다라버릴 쑤도 이써 모기 졸리는 고통을 르끼면서 주거볼래,1
내가 널 주길 쑤 인는 방버븐 셀 쑤도 업씨 마나 그중 어떤 방버브로 주길지 선태카는걷또 하나의 재미겓꾸나,1
내가 널 주겨도 경차레느 난자펴,1
너 닙또 뻥끈 모타고 니가 중는걷또 눈치 몯챈채로 죽께 될거다,1
니가 여기서 사라나가더라도 넌 평생 불구로 살게될거야,1
파리나 다리 둘 중 하나는 내가 가저가마,1
죽꼬 십찌 아느며 닐 제대로 처리하는게 조을거야,1
다으므 넙써 다으메도 이러니리 생기면 그땐 중는거야,1
다음버넨 니 모가지에 카를 꼬자 너을거야,1
바메 길 다닐때 조심해 언제 내가 나타나서 널 찌를지 모르니까,1
지금 그만두면 목쑴만크믄 살려주마 나도 이제는 한계야 더는 나도 어떠케 될지 몰라,1
내가 그만두라고 하지 아난니 왜 적땅히라는걸 몰라 너 니거 하나 떄무네 이제 목쑤므 릴케 될거다,1
널 지그 만 주기면 내가 화가 치미러오를거가타,1
니 모가지를 비트러줄까 아니면 손가라글 잘라버릴까,1
여기서 떠러지머 너떠케 될 꺼 가타 그냥 골로 가는거야,1
그러케 살고시프면 진자게 잘 좀 하지 그래써 왜 여기까지 오게 만드러,1
머리부터 발끋까지 고속또로를 래 주마,1
멀쩡히 사라 나가고 시프면 시키는대로 하는게 조을거야,1
쓸데 업씨 얼쩡거리다 처 맏찌 말고 그냥 꺼저,1
여기에 바를 드리면 넌 그냥 중는거야,1
나는 날 건드린 노믈 살려 보낸저기 업써,1
그게 무슨 뜨신주 라라 너 니미 느섣따는거야 이제 편하게 주글 쑤 읻끼마늘 기도하는게 조을거야,1
여기에 한번만 더 얼씬거리면 주겨달라는 뜨스로 알게,1
뒤지고 십찌 아느면 내 누네 띠지마,1
니 심장을 잘게 써러서 물고기 바브로 만드러 주마,1
널 주겨서 여기에 무드며 나무도 몯차즐거야,1
내가 너르 뤼해 관짜글 짜와써 이제 니가 저기에 드러가 릴만 나맏꾸나,1
내가 도라가신 너히 부모님 만나러 가게 해줄게,1
그러게 적땅히르 라라야지 왜 이러캐 나대 오늘 좀 맏짜,1
요즘 봐줟떠니 슬슬 기어오르네 다시 하키채로 처 맏꼬심냐,1
넌 진짜 좀 마자야겓따 애가 정시늘 몯차리네,1
아 내가 옌날처럼 떄리면서 얘기를 해야 마르 라라듣껜니 내가 귇꾸멍좀 뚜러줄까,1
너 하나 주겨서 한강에 던저버리면 니가 자살한주 랄겓찌,1
너 주거도 아무도 차자줄 싸라 멉짜나,1
생각 짤 해 여기서 내가 하는 마를 거부하면 넌 뒤지는거야,1
니가 어떠케 나오는지에 따라 니 동생이 주글지 살지 결정되는거야,1
하루 지날때마다 한명씩 쭝는거야 빨리 오는게 조을거다,1
도망은 꿈도 꾸지마 그땐 너네 가족뿌터 주겨버릴거니까,1
내가 지구 끋까지 쪼자가는 하니 이써도 너 만크믄 주길거야,1
너도 죽꼬십찌 나늘거 아니야 세상에 자진해서 죽꼬시픈 사라미 얼마나 되게써,1
너 그러다 진짜 중는다 장나니라고 생가카지 마 난 진짜 한다면 해,1
니 대가리에 바람구멍 내버리기 저네 빨리 업뜨려,1
니가 아무리 수머도 내가 어떠케든 차자내서 주겨버리고 말거야,1
넌 자피면 편하게는 몯쭈글거다 최대한 고통스럽께 천천히 주길거야,1
요즘 내가 안보이니까 살만 핻찌 이젠 내가 도라와쓰니 이제 처 마즈 릴만 나만네,1
원펀치 쓰리 강냉이라고 드러봔냐 내가 주머 칸번 날리면 니 이빨 랄라가는거야,1
이게 새로 와쓰면 신고시글 해야지 니가 이걸 마즈면서 얼마나 버틸 쑤 인는지 한번 보자,1
어딜 도망가려고 저녀카면 떙일주 라란냐 너 노늘 뒤젇따,1
넌 목쑤미 두개라도 되냐 왜 이러케 나대 진짜 죽꼬심냐,1
잘모슬 해쓰면 마자야지 안그래 빨리 나와 느서질쑤록 떠 힘드러진다,1
도늘 몯깝께쓰면 니 모메서 뭐라도 떼서 팔던가 아니면 그냥 죽떤가,1
처신 잘 해라 다으메는 손가라 카나로느 난끈나,1
야 업뜨려 너는 좀 마자야 정시늘 차리겓따,1
야 이 쓰레기가튼 자시가 너 노늘 뒤젇따,1
잘 생가캐 주글때까지 계소 기러케 고문받따가 죽꼬시퍼,1
너 진짜 비오는날 먼지나게 만는다는게 뭔지 직쩝 꼉험해보고시퍼서 미첟꾸나,1
이새끼가 진짜 선넘네 안되겓따 너 노늘 뒤저써,1
내가 시키는대로 안하면 니 주변사람드리 하나 둘씩 쭈거나가는 꼬를 보게 될거야,1
내가 하라는대로 안하면 다시느 니 사라 멀구를 몯뽀게 될거다,1
내가 하는 마르 란드를때 마다 니 모메 카를 하나씩 빠글거야,1
너 칼빵나고심냐 왜 이러케 하라는 대로 안하는거야,1
야 넌 진짜 안되겓따 일단 다리 하나 부러트리고 시자카자,1
내가 너를 가만히 냅뚜나 봐라 언젠가는 꼭 쭈기고 말거다,1
반항하지마 반항하면 더 고통스럽께 만드러주고 십짜나,1
내가 너를 롸두나 봐라 반드시 너를 주기러갈거다,1
야 넌 진짜 안되겓따 일단 팔 하나 부러트라고 시자카자,1
내가 하는 마르 란드를때 마다 니 모메 모슬 하나씩 빠글거야,1
내가 하는 마르 란드를때 마다 니 모메 바느를 하나씩 빠글거야,1
니가 어떠케 나오는지에 따라 니 누나가 주글지 살지 결정되는거야,1
이 벌레가튼 자시가 너 노늘 뒤젇따,1
실수가 반복뙤면 그건 니가 일부러 한다는뜨시지 배신자는 주거라,1
아가리를 찌저놔야 조용히 할래 아니면 그냥 조용히 할래,1
진짜 마자서 피떠기 된다는게 어떤건지 느끼게 해 줄게,1
야 니도느로 사왇떠 나니더 너짿꺼나 거스름도느 니쓸거 아니야 빨리 안내놔,2
내가 당신 저번주에 뭐하고다년는지 다 알고이써 주변사람드리 알게 하고 십찌 아느면 빨리 돈 보내는게 조을거야 안그러며 나프로 사회에서 매장될걸,2
야 너 더이상 여기에 읻끼 시러 다시 지브로 도라가고시퍼 아니면 구거를 하던 꼳뺌지슬 하던 도늘 가저오라고,2
나 기자야 당시니 나한테 도 난주면 난 당신한테 불리한 기사를 작썽 할 쑤 바께 업써 무슨 뜨신지 아라 알게쓰면 빨리 돈 보내,2
나 돈받끼 전까지 녀기서 안 나가 아니 몬 나가 나 나가게 하고 시프면 빨리 돈 가저와,2
사장니 며기서 장사 하시려면 자릳쎄를 주셔야된다니까 계소 기러케 안내고 버티시며 누리가 여기서 장사 모타게만들거야,2
아저씨 방금 불륜현장 다 찌키셛꺼드뇨 도 난주시며 니거 당시 놔이프한테 너머가요,2
할망구 갇꼬 인는거 다 내노으라고 패무리든 짐문서든 나 절대 빈소느로 안가 할망구느 녀기 팔면 한 목 껀진다지만 난 당장 갈데도 업따고,2
할망구 돈 만차나 나가 줄 테니까 대신 그 돈 나눠 갇짜고,2
아저씨 돈 좀 가진거 이써 우리가 조은데 써줄테니까 적썬 좀 하시지,2
이사라미 사람 칠 뻔 해노코 뭐 돈뜨스려는 수장 내가 그 마를 드르니까 무조건 도늘 바다내야겐네 나 돈 주기 전까지 여기서 안비켜 아니 몯삐켜,2
사라미 도늘 빌려쓰면 빨리 빨리 가파야지 계송 미루니까 이자가 느러나자나 어이쿠 이걷쫌봐 벌써 원그믜 스무배가 되버련네,2
야 돈 좀 빌려달라니까 아 내가 저버네 몯까픈거 까지 한버네 가플게 멷뻔 돈 몯까팓따고 친구가 이러케 부타카는데 외면할거야,2
내가 이번주까지 돈 모아오라고 핻찌 내 마리 장난간냐 내 마를 무시하며 너떠케 되는지 한번 보여줄까,2
지가베 꼴랑 오처눠니 뭐냐 내가 지가베 항상 오마눠 니상은 챙겨 다니라고 핻찌 마리 말갇찌가 안냐,2
거 대표님 저히쪽 끼자가 재미인는 소시글 하나 무러완는데 이버네 회사에 사건 하나 터지셛따면서요 저히가 이버네 이걸 특쫑으로 낼까하는데 제가 대표니미랑 알고 지낸 정을 생가캐서 한 사먹쩡도만 주시면 그냥 무더 드리겓씀니다,2
병워네서 나가고 시퍼 그러면 니 명의로 되어인느 나파트 내 명의로 바꿔줘 그러면 내가 지금 당장이라도 내보내 준다니까,2
내가 미리 돈 준비 해노으라고 핻짜나 준비 안해써 야 여기 오늘 장사하긴 글럳따 내가 당신 돈 준비해 올때까지 여기서 한발자국또 안버서날거야,2
내 손가락 뿌러저서 지금 꽁꽁 싸매고 인는걷 쫌 봐 내가 여기서 일하다가 이러케 다친거라니까 이거 산재처리 안해주면 나 여기 고소할거야,2
이야 여기는 뭐 안전교욱또 제대로 안시키고 문제가 마는고시네 내가 이거 노동청에 한번 신고해봐 오뱅마눤만 주면 내가 그냥 조용히 너머가 줄게 어때,2
내가 지베 갇따와서 돈 낸다니까 아니면 확 끄냥 여기 손님한테 돈 내노으라고 협빠카는 가게라고 내가 소문 한번 내줄까,2
당시 나들 래가 데려가써 아드 럴굴 다시 보고 시프며 녀기로 지금 삼천마눤 보내 알게써,2
당신 지금 가치 드러오 내가 뭔지 아라 미성년자야 미성년자 경차레 신고하기 저네 돈 내놔,2
나 돈 몬내겐는데 내가 아는 형니미 조포 캥동대장이야 내가 전화 한통만 하며 녀기 장사 모타게 만들수도 이써 아라,2
내가 이번다레 자릳쎄로 삼뱅마눤 준비 해 노으라고 핻짜나 여기서 장사하기 시러 장사를 하고 시프면 도늘 래셔야지 남들 다 내는데 여기마 난내며 너떠캐,2
내가 이버네 아파트 부실공사를 주제로 기사를 하나 쓸까하는데 이버네 아파트 하나 새로 짇꼬 계시는거 갇떠라고요 뭐라도 꼬투리 자브면 하나는 나올거가튼데 어때요 우리쪼게 광고 하나 크게 너어주며 누리 신문사 이미지도 읻꼬 해서 그쪼그 난건드릴게,2
뭐 나랑 이호늘 하자고 그러면 당신 소유 오피스텔 하나 인는거 나한테 줘 아니면 하븨 이호는 꿈도 꾸지 마,2
내가 그쪼 쾨사 지권한테 회사가 탈세를 핻따고 고발하게 할 껀데 세무 조사 받끼 시르시면 돈 좀 떼어 주시죠 아니 솔지키 말해서 웬만한 규모 인는 회사들 탈세 멷뻔쯔믄 한거 알만한 사람드른 다 알자나 내가 뭐 엄는마를 지어낸걷또 아니고,2
아니 내가 그쪽 쩨푸믈 산는데 그 아네서 벌레가 나왇따니까 어떠케 식푸메서 벌레가 나올수가 이써요 나한테 보상그믈 주던가 아니면 확 끄냥 얼로네 뿌려버릴거야,2
자 드러봐요 내가 오늘 배가 고파서 펴늬저메서 빵을 하나 사머걷딴 마리에요 근데 세상에나 그 아네서 벌레가 나오지 뭐에요 거기 나름 대기어 바니에요 대기어비 이런걸 머글거라고 만들며 난되지 딱 떠도 말고 덜도 말고 이뱅만 줘요 그럼 제보느 난할게,2
너 이사람 니 와이프 아니자나 너 바람피고 다년냐 와 이걸 제수씨한테 말해야돼 마라야돼 한 뱅마눤 정도면 마를 하고십찌 아늘거 갇끼도 하고,2
내가 웹캐믈 해킹해서 당시 닐거수 일투조글 다 노콰해써 여기에 분명 주변사람한테 보이기 시른 모스비 이쓸거라는건 자 랄거야 내가 지금부터 알려주는 계좌로 내가 만조칼 만하 낵쑤를 러치 아느며 니 영상이 당신 주변 사람들한테 전송될거야,2
거기 동생 형이 도니 업써서 그런데 현그 미쓰면 나한테 주면 참 고마울거가튼데 시르며 누리 저기 골모그로 가서 잠까 냬기좀 할까,2
야 이거 신발 뭐냐 이버네 새로나온거 아니냐 나 이거 갇꼬 시펀는데 이거 내가 좀 시늘게 대신 내가 지금 신꼬 인는거 줄게 이게 이게 조 모래 시너서 날가보이는거지 이걷또 비싸게주고 산거야 임마,2
너네 지베 뭐 조아 보이는게 만타 야 이건 그마니야 나 이거 가저간다 너네 부모님한테는 니가 아라서 둘러대,2
야 그거 하나 사오면서 뭔 도늘 달래 내가 나 말고 다르 내드리 너 몯껀들게 마가주고 읻짜나 그거면 충분한거 아니야,2
야 이 새끼야 내가 어떠캐서라도 돈 마련해 오라고 핻짜나 오늘도 저번가튼 꼴 라고 심냐,2
누가 여기서 마음대로 장사하래 여기서 장사 하고 시프며 누리한테 도늘 래 그러며 녀기서 장사를 하던 구거를 하던 지랄 발광을 하던 신경 안쓸테니까,2
우리 고갱니 머쩌다가 이자가 원그믜 스무배가 되셔써 계소 결락또 안바드시고 돈 빌려갈때랑 태도가 마니 달라지신거가튼데 빨리 돈 내 노으세요 아님 돈 될 만한 거라도 가저 오던가,2
