교과서에 나오는 얘기 하지 말고 할 말 없지 퇴근 해,0
룸서비스 하나 제대로 못하는 놈이 뭘 한다고 그래 들어가 임마,4
너 다시는 내 앞에 나타나지 말라고 했지,0
기다리고 있었는데 갑자기 회사에서 호출이 와서,0
뭐야 넌 내가 거기 갔을 거라고 생각했어,0
니가 오란다고 딴 남자랑 밥 먹다가 벌떡 일어나서 뛰어갈 줄 알았어,0
너 만난다고 화장 고치고 너 없으니까 속상해서 혼자 감자탕에 소주 두병 반 마시고 들어오는 걸로 보여 착각하지 마 나한테 너는 이미 그런 존재가 아냐,0
과장이라고 하나 있는데 승질이 얼마나 드러운지,3
내가 왜 니 투정 받아줘야 되는데 연체료 얼마야,4
누나라고 불러 임마 나이도 어린놈이 이거면 돼,4
디브이디 가지고 한 번 더 전화하면 죽을 줄 알아,1
비밀번호 안 바뀌었길래 잠깐 들어왔다가 대충 청소 하고 나간다,0
나이 한 살 더 먹는 게 축하할 일은 아니지만 암튼 생일 축하 해,0
목주름은 나이주름이라니까 신경 써서 관리 해,0
턱을 최대한 당기고 목을 쭉 뺀 다음 오른 쪽으로 끝까지 돌려서 오초 다시 왼쪽으로 오초,0
수지야 생일 축하 해 앗싸 나 돈 줏었다,0
응 목살이 탱탱해진대 훌쩍 턱 당기고,0
언니 나 어떡해 나 다 잊었는데 그 놈 떠나고 삼년 동안 그 놈 생각 하나도 안했거든 진짜 까맣게 잊었는데 나 어떡해 언니 엉엉,0
이번 가족여행 가는 거요 준비는 언니가 다 하는 거지뭐 이런 식이야 반말도 아니고 존댓말도 아니고,0
여보세요 지금 방송 보고 있는데요 훌쩍 네 링클케어 십종 세트요,0
우리 옆 방 말입니다 뭐 하는 팀이에요,0
당연하지 옆 방 애들도 우리가 뭘 하는지 모르는데 알지도 말고 알려고도 하지 마,0
죄송할 짓 하지 마 한 번 죄송할 때마다 나라가 흔들흔들 하니까,0
근데 선배님은 원래 그렇게 딱딱하십니까,0
짜식 아부하기는 내가 원래 똑똑하잖아,0
이효리 반만 따라가도 내가 원이 없겠다,0
어쭈 거짓말 하면 죽는다 이효리가 더 이뻐 내가 더 이뻐,1
예상 타겟 주위에 요원 배치시키고 빅또르는 이사시간 감시하고 있습니다,0
빅또르와 미카엘은 일체의 외부 활동 없이 방에 머물면서 밥 먹고 샤워하고 카드 치다 샤워하고 그게 답니다,0
이 새끼들이 물 부족국가에 와서 샤워나 하고 지랄이야,4
저희가 감시하는 걸 눈치 챘습니다 엘이 단계로 올리고 상부 보고하는 게 좋을 것 같은데요,0
그건 내가 알아서 할 거고 해외파 얘기도 좀 들어보자구 뭐 좀 있어,0
네 실장님 확실치는 않지만 특이할 만한 상황이 하나 있습니다,0
구 소련 연방보안국에서는 도감청을 대비해 카드를 통해 의사를 전달할 수 있도록 훈련받아 왔다고 알려져 있습니다,0
이재준 내가 팍팍 밀어줄 테니까 큰 건 하나 낚아 봐,0
어이 해외파 혼자 공 세워서 크게 한 번 떠보고 싶어,0
과장님이야말로 그러신 거 아닙니까 왜 저를 작전에서 제외시키려고 하십니까,0
정보 제공 말고 현장 업무 맡겨 주십시오,0
빅또르의 홍콩 비밀 계좌에 어제 날짜로 오백만 불이 입금됐습니다 어떤 임무에 대한 계약금이라고 추정됩니다,0
지휘차량으로 이동하고 오늘은 재준이 엠오에이다,0
얌마 왜 앞에서 지랄이야 미행 하라고 했지 에스코트 하라고 했어,4
한국에서는 택시 뒤에 따라가는 게 제일 빠르다고 배웠습니다,0
얌마 미행을 하란 말야 미행을 빨리 뒤로 안 붙어,4
아줌마 팬티는 왜 디자인이 다 저렇습니까,0
일부러 저렇게 만드는 겁니까 아니면 속옷 업계의 음모가 있는 겁니까,0
우리는 남자들 바지 속에 뭐 입는지 하나도 안 궁금하거든 근데 니들은 왜 우리 치마 속이 그렇게 궁금한데,0
삼사육번지 옥상에서 망원경으로 주택가를 보는 사람이 있다는 신고 접수 일삼호차 현장 도착,0
손님 삼육포인트에서 이칠포인트로 이동중,0
근데 이 새끼가 왜 반말이야 너 아무 것도 하지 말고 가만히 있어 일오분 후 도착한다,4
자유의 여신상 앞 손님 장사 하신다,0
내 얼굴에 먹칠은 해도 똥칠은 하지 말랬지,4
명색이 국정원 요원이란 놈이 갑빠가 그것 밖에 안돼 귀신 때문에 손님을 놓쳐,3
석기시대에는 돌도끼 훔치는 놈이 젤 나쁜 놈이지만 첨단 산업시대에는 산업 기밀 훔치는 놈이 최고 악질이야 근데 니들 이런 정신 상태로 놈들 잡겠어,0
내가 니들 같은 공무원 믿고 세금 내야 되는거야,4
다음 소식입니다 뿌리 깊게 박힌 안전 불감증 그 끝은 어디일까요,0
오늘 시내 놀이공원에서 아이들이 가지고 노는 헬륨 가스 풍선이 폭발해 자칫하면 큰 사고로 이어질 뻔 했습니다,0
저는 오늘 놀이동산에서 풍선을 가지고 걸어 가는데 빵 하면서 풍선이 터지는 거여요,0
소비자모임과 시민 단체 등은 관련 기관에 헬륨 가스 풍선의 안전성 강화를 촉구하며,0
넌 할 줄 아는 게 뭐냐 룸서비스도 못해 미행도 못해 싸움도 못해 도대체 왜 온 거야,4
부른 거 맞어 니가 잘 못 들은 거 아니고,0
그래도 오늘 제가 빅또르를 막지 않았으면 큰 사고 터졌을 겁니다,0
사고치고 들어온 놈이 어디서 큰 소리야,0
내가 니 사고 처리반이야 응 응 응,0
방탄복이 총알은 막아도 칼은 못 막는 거 알지 그건 칼도 막는 거니까 항상 입고 다녀,0
왜 대답이 없어 임마 그거 씨아이에이 애들도 군침 흘리는 거야,4
적어도 상식이 통하는 선에서 배웠습니다,0
상식 넌 왜 사람들이 우리를 하리마오라고 부르는지 알아,0
겉멋 들어서 그렇다고 배웠습니다 훈육관한테,0
니 훈육관 누군지 찾고 있으니까 나중에 줄초상 치를 준비하고 앉아,1
넌 니가 충분히 배웠고 지금이라도 현장 나가면 사냥할 수 있을 것 같지,0
지금부터 이 총 먼저 잡아서 쏘는 사람이 이긴다,0
니가 이기면 내가 떠나고 내가 이기면 넌 죽을 줄 알어,1
내가 너 딱 봤을 때 국정원 최고 몸친줄 알았어,0
다시는 현장 나간다고 지랄하지 마 훈련되지 않은 동료는 적보다 위험하니까,3
택시 버스 전철 콜밴까지 다 확인하고 놀이공원 주변 외곽으로 빠지는 씨씨티브이 다 체크 해,0
아무래도 우리 쪽이 완전히 노출된 것 같습니다,0
삼백만 명이 넘는 독일군이 레닌그라드를 구백일 넘게 포위하고서도 끝내 함락시키지 못했다,0
아주 작은 호수 하나를 무시하고 그냥 넘겼기 때문이지,0
적들에게 작은 틈이지만 소련군은 그 길로 군수품을 조달했고 결국 승리했지,0
알겠나 적은 아주 사소한 일로 무너뜨릴 수 있다는 것을,0
기사님들 긴급공지사항입니다 삼십대로 추정되는 백인 남자 이명을 태우신 기사님께서는 연락 요망합니다 다시 한 번 공지 드립니다 삼십대로 추정되는 백인 남자 이명을,0
아무 생각 안 나더라 작년에 나이트에서 부킹한 여자랑 만나다가 마누라한테 딱 걸렸잖아 이제 죽었구나 싶은 게 눈앞이 캄캄해 지면서,0
그런 거 말고 진짜 죽을 뻔 한거 이제 끝이다 싶었을 때 정말 보고 싶은 사람이 누구였어,0
넌 무슨 일 있었지 뭔가 위험한 임무 맡은 거야 맞지,0
내가 강력반 형사냐 위험한 임무를 맞게,0
형사는 아니지만 무역회사 직원도 아니잖아,0
아냐 너한테서는 뭔가 은밀한 냄새가 나,0
너 분명히 칠급 공무원 시험 준비하고 있다고 했었는데 어느 날 갑자기 무역회사 직원이 됐어,0
근데 아시아 담당이라더니 캐나다를 갔다 왔어,0
뭐 좋은 정보 좀 없냐 사업 아이템이나 주식 같은 거,0
없긴 서태지와 아이들은 도대체 왜 해체한거래,0
말썽 부리는 손님이 있어서요 가이드 하는데로 안 따라오고 눈치 보면서 요리조리 빠져다닐 궁리만 해요,0
설마 그 사람 하나 때문에 계속 야근하는 건 아니겠죠,0
중요한 손님이라 부장님 팀장님 그리고 저랑 부사수까지 전부 붙었어요 그만 들어갈게요,0
네 일거수일투족을 다 저희가 봐드리고 있어요 치약은 뭘 쓰는지 까지,0
우리 일 얘기는 그만 해요 운전 조심하세요,0
그럼 일 애기 말고 우리 얘기 할까요,0
들어가서 커피 한 잔 달라고 하는 건 좀 유치하죠,0
집이 지저분해서 다음에 초대하겠다고 하는 건 너무 뻔한 대답이죠,0
우리 자주 볼 수 있을까요 매일 보면 더 좋고 아침 저녁으로 볼 수 있으면 더욱 좋고,0
죄송해요 우리 내일 하면 안 될까요 내일 한가한데,0
아 깜짝이야 있으면서 문을 왜 안 열어,0
기껏 바꾼 게 강릉 여행 갔던 날이냐,0
비밀번호 바꿨으니까 더 이상 찾아오지 마,0
잠깐 차 움직일 때 풀어줘도 되잖아 서 있을 때 그러면 안 되지,0
짜잔 이렇게 하면 한건 끝나는 거지 하하하,0
물론 아니지실종자 수색 도청 불륜 뭐 거의 모든 일을 다 한다고 봐야지,0
정말 중요한건 차차 알게 돼 이래뵈도 국가기관 인증 업체야 엄연히 나랏일이라고,0
여기서 나랑 같이 지내면 돼 말이 사무실이지 요즘엔 오피스텔이 잘 나와서 지낼만해 내 집이라고 생각하고 지내,0
위층은 내가 쓸 테니까 자기는 아래층을 써,0
어 그냥 떨어진 거야부엌칼이야 부엌칼,0
혹시지원이가 이미 눈치 채고 그림자라도 데리고 들어오면 어떻게 해요,0
네 조 선생님 찾으면 바로 연락드릴게요,0
잠을 못 주무셨나 봐요제가 운전 할까요,0
아냐 목숨을 아무한테 맡길 순 없지이해하지,0
우리가 여기잖아 기준씨는 저쪽부터 찾아보고 난 어 그래 이쪽 뒤부터 돌 테니까,0
인터넷이요 밤에 탐정 공부 좀 했죠,0
건지긴 새꺄 월급을 삼백씩이나 주게 생겼어,0
빨리 뭔 수를 내든가 해야지 월급이 현상금보다 더나오게 생겼어,0
그니까 생각 바뀌시면 언제든 넘기세요,0
그래서 제 마누라가 꼭 찾아야 됩니다,0
계속 치세요 이쪽 할머니 똥광 이네,0
할머니 똥 쌍피 내려놓고 쇼당 부르면 되겠네,0
인간적인 건 알겠는데 찾기는 또 어떻게 그렇게 빨리 찾았어,0
뭐 원래는 사람 찾는데 이 백 데려다 주며 이 백,0
부인이 직접 오신 거니까 신경 안 쓰셔도 됩니다,0
보기보다 겁이 많으시네요 음식 아닙니까,0
에이 씨 아침부터난 안 먹어 혼자 먹어,0
사모님이랑 따님은 어디 두고 혼자 사십니까,0
애 엄마가 싫어해 나한테 정 못뗀다고거기 가고 한번도 못봤어어쨌든 나중에 결혼할 때 집 한 채는 내가 해주고 싶어,0
너도 나가서 누구 좀 만나지 젊은 사람이 그렇게 집에 있는 걸 좋아해,0
서울에 친구 없어요 여자는 관심 없고요,0
그럼 어디 가서 좀 놀다와 아까운 휴가를 이렇게 보낼래,0
아빠야 지금 일하지 윤지는 뭐했어 정말 알버트가 피아노 가르쳐 줬어 좋았겠네 새 아빠 이제 좋아,0
아빠가 더 좋아 어 생일 선물뭔데 디카 그건 그냥 그쪽에서 사도 되잖아아빠가 돈 더 보낼테니까 엄마한테 사달라고 그래아빠 바빠서 먼저 끊을게,0
에이씨 겨우 이렇게 살려고 조국과 동무까지 팔아먹었니,0
니 때문에 나도 변절자 취급받고 북으로도 못 돌아가고 니 때문에무슨 말이라도 해봐,0
며칠 처가에 갔다근데 나 여기 있는 건 어떻게 알았어,0
아냐 그건 나 이제 그쪽하고 상관없어그리고 이한규 그 사람도 더 이상 국정원일 안하고,0
그때 작전실패하고 구조 조정 되서 정리해고 됐어 더 이상 그쪽일 안 해,0
핸드폰 안테나는 안 떠도 이건 뜰걸요 싫으면 가져가고요,0
하루 종일 티비 보는 건 맨날 가요무대 뭐 가수 될 거야,0
아 초 초등학교 국민학교 난 또 그래 다녀와,0
그래 잘 다녀와 술 많이 마시지 말고,0
지원이가 지금 초등학교 동창모임에 간단다,0
북한에서 자란애가 남한 초등학교 모임에 간다고,0
경남아 지원이랑 같이 있는 일행들이랑 자동차 번호 사진 보낼테니까 신원 조회해봐,0
지원이 지금 술집에서 뻗어 있다는 대요 감시 붙여놨어요,0
웬만해서 술 안 마시는 앤데 뭔 일이 생기긴 생긴 거야,0
교수 피디 목사 아하쭈 요것들 보시게나,0
피디란 새끼가 빨갱이니 온천지에 빨갱이지방송국부터 가,4
네 특종제보 할려는 사람인데요 민규동 피디님 좀,0
글쎄요 중국취재 가셨는데 아마 한 달 이상 계실 겁니다,0
죄송하지만 무슨 특종인지 저한테 말씀해주시면 안될까요,0
특종 니 똥구멍에 박아 놨다 이 새끼야,4
교수랑 피디는 어제 바로 출국했고 국내엔 목사밖에 없어요,0
성광교회 딱 걸렸어 이 빨갱이새끼들경남아 화곡동 밟아,0
니들은 다 끝났어 이 쥐새끼 같은 새끼들,4
우리 송지원이 친구야 난 동거남이고,0
인준이는 북에 가족이 있어요 아내랑 딸이 하나 있는데,0
인준이는 당국에서 배신혐의를 받고 버려진 신세요 자수를 하자니 가족이 북에 있어 함부로 행동할 수 없는 거지 기다리다 못했,0
는지 처자식을 데리고 나오려고 맘먹고 우리한테 찾아 왔지요 그런데 생각보다 돈이 많이 드니까 한참을 안보이다가,0
올여름쯤인가 돈을 구할 수 있을 것 같다고 찾아옵디다,0
일은 생각보다 순조롭게 진행되었어요 국경에서 조우만 하면,0
어제 우리 민기자랑 황 교수가 출국했어요,0
다시 국경지역에서 접촉을 시도하려고 하는데,0
분위기가 어수선 하니 아마 이번이 마지막이 되지 않을까 싶소,0
며칠 기다려 봐라 새끼야 식구들 데리고 온다잖아,0
그래도 추석은 가족과 함께 보내야 하지 않겠소,0
어때 예쁘죠 나 베트남 가서 한 시간에 백이십 명 맞선 봤는데 그 중에서 제일 예뻤어 자고로 남자가 두 번째 결혼은 꼭 미인하고 해야 된다고 젊은 친구는 결혼 하셨나,0
요즘 젊은이들 결혼안하고 혼자 사는게 좋은 줄 아는데 그게 다 세상몰라서 그러는거야,0
응웬띠 뚜이안 한자로 하면 원수영 물 수자에 꽃부리 영자 예쁘긴 한데 너무 똑똑해 몇 대 맞았다고 참,0
그 남자 여자 데려다 주면 아마 또 때리겠죠,0
어이 남에 집 일에 신경 쓰지 말고 자기 집 일 이나 신경 써,0
어차피 자본주의는 남의 돈 가져다가 내 행복을 찾는 거야,0
사장님은 남의 마누라나 찾으러 다니는게 행복합니까,0
말조심해 니가 나에 대해 뭘 그렇게 잘 알아,4
저 장유신씨 부탁 받고 왔습니다 같이 좀 가주셔야겠습니다,0
나 베트남 사람 아니에요 나 혼혈이에요,0
됐어요 뚜이안씨 뚜이안씨 한국사람 맞아요 누가 아니래요,0
그만 해요 사장님은 사람이 돈으로만 보여요,0
인간적인척 그만해라 너도 돈 필요하잖아 아파트 중도금 아냐,0
뉴스 봤냐 우리나라 축구가 졌다 너희는 이제 죽었어,1
이런 일은 십년에 한 번 있을까 말까 하다면서요,0
현상금 받으면 너 떠날 거잖아아파트 중도금 다 갚으면 너 떠날까봐 그랬지장기적으로 니가 포상금의 몇 배를 벌게,0
기준아 우리 같이 일한지 얼마나 됐지,0
이혼했잖아 생각하면 뭐해가족도 같이 있을때나 가족이지안 그러냐,0
앉아라 제사지내는데 잡아가기야 하겠냐,0
내가 누군지 알고 있었냐고 빨리 말해 내가 누구야,0
공장에서 널 처음 봤을 때부터 알아봤다,0
왜 왜 날 데리고 있었던 거야 왜 신고를 안 한 거야,0
간첩단 잡으려고 그랬지근데 얼마 전에 네가 버려진 걸 알게 됐어,0
그래서 나라도 신고하려고 나 같은 간첩은 얼마 준답니까,0
하던 절마저 해라 나도 너희 부모님한테 절 한번 드리마,0
나 좀 나갔다 올게 친구가 사고를 당했다고 그러네,0
글쎄요 아직 판단하기는 이르지만 기회를 보고 있어요,0
조금만 기다리자고요 자꾸 보챈다고 될 일이 아니니까,0
꼴좋다 너 도대체 뭐하고 사는 거냐,0
나라에서 안 잡으니까 시민이 나선 셈이죠,0
오지 마 오면 찍어 죽인다,1
저 좀 살려주세요 다 불 테니까 저 좀 제발,1
기억해라 다음은 다리 한쪽이다,1
하여간에 이 늙은 것들은 꼭 보면 아무한테나 반말을 찍찍 해 댄단 말이야 그러다 뒤질라고,1
이걸로 한번 쓱 가르면 순두부처럼 뚝 떨어지겠다 응,1
이거 놔 그러다 손목 잘라서 개밥그릇에 던져질 수 있어,1
어제 애들 못 봤니 발버둥 치면 더 아프고 오래 걸리기만 하잖아 금방 끝나,1
손 발 머리 순서 맞지 니들이 한대로 똑 같이 할 거야 더 하진 않을 거니까 걱정 마,1
넌 진작에 날 죽이지 않은 걸 땅을 치고 후회하게 될 거야 오래 걸리지도 않아 약속 해 널 꼭 후회하게 만들어 줄게 두고 봐,1
내가 널 안 죽여도 니 스스로 죽고 싶을 만큼의 고통을 안겨 줄 꺼니까 기대해,1
살려 줘 제발 죄 값 받을게 받을 거야 그러니 제발 이 정도 했으면 그만해라,1
저 소리 들려 뭐해 뛰어야지 살려면 뛰어야지.저 소리 안 들려 피에 굶주린 저 소리,1
두고 봐라 내 꼭 살아서 니놈의 목을 도려내고 말테니까 난 산다 난 꼭 산다,1
이 집이 내가 돈벌려고 짓지 않은 유일한집이야 근데 이 미친것들이 이걸 날로 처 먹을려고 나를 건드려? 너네 오늘 다 뒤진줄 알어,1
넌 잡히면 죽는다,1
아 상무님 어떻게 삼일 만에 그 돈을 해드려요 맘먹고 도망간 애들 찾는 게 쉽습니까 꼭 해드릴 테니까 좀 살려주십쇼,1
왜 집에 가야되는데 왜 니가 살아야 되냐고 말해봐 합당한 이유가 있으면 살려줄수도 있어,1
딸이 있어요 일곱 살짜리 딸이 있어요 제발 살려주세요,1
사람들은 니가 없어진 줄도 모를꺼야 당연히 찾는 사람도 없을 꺼고,1
움직이지 마 하나도 안 아프니까 지금까지 아파한 사람 아무도 없었어,1
얼른 내려 넌 죽었어,1
그만 그만 그만해요 너무 아파요,1
너는 내가 법이고 뭐고 필요 없어 다 죽여버릴거다 이제 돈도 필요 없어 다 죽일거니까 기다려라,1
아저씨 그렇게 함부로 입 나불대다가 혓바닥 날라가요 진짜 내가 웃으면서 얘기하니까 장난같지 더해봐 진짜 앞으로 말 못하게 만들어줄테니까,1
난 더이상 이대로 못살겠어 만약 당신이 생활비 더 안보내주면 확 그냥 애들 죽여버릴거야,1
당신이 나를 못받아주겠다면 당신도 죽이고 나도 죽어버릴거야,1
만약 당신이 내일 열두시까지 제가 말한것들을 준비하지 않는다면 당신 주변 사람들이 하나둘씩 죽어나가는 꼴을 보게 될겁니다,1
아저씨 이렇게 집에 계실 시간에 나가서 한푼이라도 더 벌어서 돈을 값으셔야지 누구 하나 죽어야 정신차리겠어 아니면 장기라도 하나 떼줄까,1
당신이 나를 회사에서 쫓아내는 바람에 와이프랑 이혼하고 애들까지 데려가 버렸어 이제 나한텐 아무것도 남은게 없어 죽여버릴거야 당신,1
인생판이나 바둑판이나 똑같아 한 수 앞도 모르고 설치면 뒤지는 거야 조금만 기다려 곧 죽여줄게,1
내가 재밌는 게임을 준비했어 내 밑에 있는 놈이 이걸 못 풀어서 죽었더라고 꽤 어렵나봐 세 번의 기회를 줄게 못풀면 너도 죽는거야,1
이 바둑알 다 먹으면 살려준다 아니면 죽어,1
야 이 새끼아 그걸 판결이라고 내 내가 출소하는순간 너부터 죽일거야 그리고 니 가족들도 다,1
널 찾아낼 거다 그리고 죽일거다,1
날 밀어주면 살려는 드릴게 아니면 다 죽는거야,1
모래알이든 바위덩어리든 물에 가라앉기는 마찬가지야 당신 몸뚱아리도 그렇게 될거야,1
그렇게 노려보지 말아요 세상 일 어떻게 될지 모르는거 아니에요 예를들어 내일 내가 당신 목을 따버린다던가,1
어라 너 지금 나 째려봤냐 너 눈알 뽑히고싶어,1
내가 물에 빠지면 너라고 마른 땅 밟고 있을줄 아냐 넌 나보다 더 한 꼴을 보게될거야 내가 그렇게 만들거니까,1
넌 오늘 잘못 걸렸다 애인 있으면 지금 전화해라 다음 세상에서 만나자고,1
입 다물어라 너 배에 철판깔아놨냐 확 그냥 찔러버리는수가 있어,1
너 앞으로 나 마주치지 마라 걸리면 병풍 뒤에서 향 냄새 맡게 될거야,1
야 문열어라 문 안열면 확 찔러버릴거야,1
야 이 쓰레기 같은 년아 만약 벌금 나오면 아줌마 죽고 나 죽는거야,1
그래 너랑 나랑 같이 죽자 내일부터 어떻게 하는지 지켜봐,1
일로 와봐 내가 니를 어떻게 죽이는지 한번 보여줄게,1
너 진짜 한번만 더 내 눈에 보이면 그땐 어디 한 군데 병신 될 줄 알아,1
내가 교도소 다녀왔는데 이동네에 내 후배들 많아 죽고싶지 않으면 조심해,1
쉽게 가고싶냐 어렵게 가고싶냐 어렵게 갈거 같으면 조선족한테 기계로 갈아버리라고 넘긴다음에 하수구에 흘려버릴거야,1
내가 조폭출신이라 사람 죽여본 애들도 잘 알아 내말 한마디면 넌 쥐도 새도 모르게 사라지는거야 알겠냐,1
너 나 뒤통수 치면 진짜 죽는거야 배신은 꿈도 꾸지마,1
너 전화 받으면 넌 뒈져 어 너 뒈진다 너 끊어 봐 끊어 봐 이 새끼야,1
그 새끼 평생 못 나오게 해 줘 만약에 그 새끼 나오잖아 그럼 내가 그 새끼 죽여 알겠어,1
살려주세요 집에 아기가 있어요 목숨만 살려 주세요,1
손자가 죽어도 상관 없어 당장 돈 보내지 않으면 네 손주 새끼는 뒈져,1
운 좋은줄 알아 경찰들 아니였으면 너네들 다 죽었어,1
어떻게 죽여줄까 아저씨도 퇴근해야 되거든 빨리 끝내 줄게,1
좀 참으면 끝나 이거 한방이면 돼지 새끼 서너 마리는 나가떨어지거든,1
너 그딴 짓 하고도 무사할 줄 알아 너 우리 아빠 건들기만 해 봐 내가 끝까지 쫓아가서 죽여 버릴 거야,1
이게 진짜 죽고싶어서 환장했나,1
얄팍하게 도망갈 생각 하지 마 내가 여기저기에다가 발화 물질을 뿌려 놨거든,1
내가 너 하나 밟아 주는 거 일도 아니야 그러니까 좋은 말로 할 때 목이나 축이고 가 더 험한 꼴 당하기 전에,1
나도 이제 이판사판이야 그 쥐똥만한 돈 주면서 나가라고 당신이 죽든 내가 죽든 둘 중 하나는 오늘 결판을 내자고,1
시끄러워 죽겠네 아주 여기 있었구나 뭘 그렇게 썰어 대는 거야 내가 아주 썰어 줄게 아주 죽여버리자고 오늘,1
"네 동생 콩팥, 간, 심장 다 잘 쓸 수 있는 거 알지 똑바로 해 안그럼 확 그냥 팔아버릴라니까",1
너무 혼자 나대지 마라 시내 한복판에서 너를 죽여도 덮어 줄 사람이 한 트럭이야 넌 그정도 밖에 안 되는 새끼라고 알겠어,1
야 이 깡패 새끼야 니가 나한테 그런 짓을 하고 무사할 줄 알았어,1
당신 여기가 어딘지 알아 여자를 남자로 만드는거 빼곤 다 가능한 곳이니까 다치기 싫으면 조용히 있어,1
야 니 진짜 죽고싶냐 배에 시원하게 칼자국 하나 내줄까,1
머리통에 바람 구멍 나기 싫으면 칼 버려 이 새끼야,1
오지마 가까이 오면 여기 이놈이랑 같이 뛰어내릴거야,1
개새끼도 자기 멱 따는 날은 안다던데 너도 니 멱 따일 날인줄 알고 그러는구나,1
남들은 한 달도 견디는데 너는 뭐 일주일도 안되서 그러냐 시끄러워 죽겠네 그냥 니 각막이랑 콩팥이랑 울대는 미국으로 팔아넘겨버릴거니까 그렇게 알아,1
너네 어차피 다 길바닥에서 죽을 놈들 그리고 살든 죽든 식구도 사회도 다 버린놈들이잖아 내가 그 몸뚱이 잘 써줄게,1
눈깔 착하게 뜨고다녀 확 죽여버리기 전에,1
죄송합니다 다신 안까불게요 제발 제발 한번만 봐주세요,1
야 조심해 너 그러다 소리소문도 없이 죽어 이 새끼야,1
넌 사람을 죽여나 봤냐 사람 죽여본적도 없는 놈이 맨날 말로만 죽인다 죽인다 난 말로 안해 행동으로 하지,1
야 내가 이상한거 주워오지 말라그랬지 이게 말을해도 쳐 듣지를 않아 너 진짜 손모가지가 날라가야 말을 들을래,1
장난하냐 이게 다라고 이게 어디서 수작질이야 진짜 평생 손 못쓰게 되고 싶냐,1
야 내가 너 빼돌린거 있는거 다 알고 있거든 손가락 날라가고싶지 않으면 빨리 가져와라,1
너 꿍쳐놓은거 빨리 가져와 내가 너 몇개나 가져갔는지 다 알고있거든 하나 모자를때마다 손가락 하나다,1
너 저기 바닥에 기어다니는 저새끼 보이지 내가 쟤처럼 평생 바닥에 붙어다니게 만들어줄 수 있어,1
너 평생 휠체어 신세 지고싶냐 좋은말 할때 빨리 가져와라,1
넌 뭐 벽이랑 원수졌냐 그만해라 아니면 내가 강제로 못하게 손모가지 날려줄까,1
너 잘 생각해 니가 무슨 대답을 하느냐에 따라 니 모가지가 거기에 그대로 있는지 아니면 저 땅 밑에서 굴러다닐지 결정되는거야,1
너 지금 내가 이 칼 내려치면 어떻게 되는지 잘 알지 잘 생각하고 대답해라 그놈 어디있냐,1
내가 평생 칼질만 해온 사람이야 너 사지불구 만들어버리는건 일도 아니라고 알아,1
적당히 하자 그러다 확 그냥 찔러버리는 수가 있어,1
내가 그러게 진작 손 털고 나오라 했지 너 왼손잡이냐 오른손잡이냐 내가 특별히 사는데 불편하지 않게 반대쪽으로 잘라줄게,1
뭐 죄송 죄송하면 다 끝나는거냐 이거 아주 사람 찔러놓고 사과만 하면 무죄라 주장할 새끼네 일로 와봐 내가 너 찌르고 사과하면 니가 받아주는지 직접 확인해보게,1
아 형님 제발 제발 제가 손으로 벌어먹고 사는 사람인데 이걸 잘라버리시면 저는 어떡합니까 한번만 봐주세요 진짜,1
니가 죽을라면 뭔 짓을 못하겠냐 일로 와 오늘 그냥 너 죽이고 자수하러 간다,1
사람이 말이야 해도 되는 짓이 있고 해선 안될 짓이 있는데 넌 그 선을 넘은 개새끼야 오늘 내가 너 잡아서 아주 그냥 보신탕을 만들어줄게,1
사람이 해도 되는게 있고 아닌게 있어 근데 넌 그 선을 넘어버린거야 기다려 내가 반드시 너 찾아내서 평생 걷지도 먹지도 못하게 만들어줄게,1
아 이 참신한새끼 어떻게 건드려도 우리같은 깡패새끼들을 건들 생각을 하냐 내가 칼빵 하나로 끝내줄테니까 흉터가 남거든 건드리면 안되는 사람이 있구나 라는걸 곱씹으면서 살아라,1
내가 더 이상 잃을것도 없는 사람이야 그런데 내가 너 하나 못죽일거같아,1
니가 사람새끼면 나한테 이러면 안되는거지 넌 지금 니 목숨으로 사람이 아니길 선택한 대가를 치르게될거야,1
내가 뭐랬냐 나한테 한번만 더 눈에 띄면 그땐 손가락 하나로 안끝난다 했지 이젠 손가락이 아니라 손을 잃게 생겼네 좋냐,1
이야 이제 너랑 나랑 둘만 남았네 내가 이날을 얼마나 기다렸는지 알아 니가 걔 시체에 대고 한짓 그대로 하고 죽여줄게,1
이 미친놈이 진짜 뒤질라고 환장을 했나 오냐 그렇게 죽고 싶다면 내가 직접 죽여주마,1
이게말이야 한방울만 있어도 코끼리를 재울수 있는 수면제래 근데 이걸 니 몸에다 넣으면 어떻게 될지 궁금하지 않아,1
사람이 죽을때가 되면 발악을 한다고 아주 그냥 니가 미쳐 날뛰는구나 죽는게 소원이면 내가 오늘 그 소원 이뤄줄게,1
내가 너무 오냐오냐 해줬더니 이새끼가 아주 기어오르는구나 니 팔을 다 잘라줘야 더이상 못기어오르겠지 아주,1
야 그렇게 날뛰지마라 그러다 니 동생 모가지 날라간다 우리 좋게좋게 끝내자,1
니가 지금 천지 분간을 못해서 날뛰는가본데 기억해라 니 동생 목숨 지금 나한테 달려있다,1
이런 천둥벌거숭이같은놈이 어디 천지분간을 못하고 행패야 아주 바닷속 물고기 밥이 되봐야 정신차릴래,1
너 기억해 계속 이런식으로 굴다간 모가지 날라가는거 한순간이다,1
